id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
3834,0.0016668902529793424,0.00011817025086718877,5.38327377106744e-06,0.00859583329145067,8.309901128079113e-05,0.9690265960248359,0.005642562722146048,0.0026500805027665116,0.012211384669902436
3835,4.3221993412185e-06,0.523604924166992,0.03034469384798843,0.44544568743560736,1.9961585353122802e-05,0.00010399169455023769,2.0711841985218884e-05,0.0003360865276990293,0.00011962070048347805
3836,0.005078144186219551,0.0004748554556025215,0.00013633164116248414,6.178418207684862e-06,1.7154261004976197e-06,0.0005424451738978552,0.0001465035333640028,1.8308100493377086e-05,0.9935955180649519
3837,0.0003372317316888264,0.6102896799588274,0.3446827516115357,0.03728448996813713,0.0020963839282336616,0.000318174150992678,0.0037198599941371127,0.0005007035140162129,0.0007707251424311027
3838,0.0013396054032454151,0.8632643911745849,0.10795578261825742,0.020001319968700304,0.0010655277239479501,0.0002863304067725854,0.002994606067664192,0.00043159993776676345,0.0026608366990604837
3839,2.501342782602599e-07,1.9335741992247558e-05,4.692784160214696e-06,1.1009491389835458e-05,1.8359428360817e-07,0.999898746294911,5.8898624277910275e-05,5.911319697010212e-06,9.720150097650858e-07
3840,0.00067405173892276,3.0178874657254575e-08,2.3046358921259346e-08,2.196511633851476e-07,3.743746136857598e-08,0.00026429503635835394,5.221449633227954e-05,0.9987254073815491,0.00028372103297909197
3841,1.8935162226767655e-06,4.802869851002312e-06,2.4857482950781406e-06,8.04051016775299e-06,6.125147338613404e-08,0.9998888958356039,8.056199077356263e-05,1.2006135747843276e-05,1.2521418646401647e-06
3842,6.206110873084939e-08,1.2485283622068417e-05,3.512666275588135e-06,1.0109373068745973e-05,6.93391102084513e-08,0.9999160921104391,5.588453217376762e-05,8.747132262166143e-07,9.099209757433243e-07
3843,0.001617458919704718,4.19855114031972e-06,1.554779775036906e-05,1.890894485128529e-07,1.7537389848631356e-07,6.5836828719925655e-06,4.022116620201856e-05,0.9824941483416849,0.015821477077298716
3844,1.506741531871089e-06,0.9759758423980274,0.006078183808152257,0.01757222422327659,0.00017991320492214294,4.174632221580776e-05,9.320901351063198e-06,1.8335554388243777e-05,0.00012292684613454078
3845,0.0002574834305621592,0.001954350297108405,9.363155166284014e-05,0.0011857201577366184,0.9954087231649016,4.6310547736163814e-05,1.780328243936236e-05,0.0006124683425592547,0.00042350922529351174
3846,2.6786850277346485e-06,0.0001938422531553364,1.7551812876116443e-05,2.257890198177575e-05,4.831689668375652e-06,0.9990754810868974,0.0006474813382633008,2.2412342515057212e-05,1.3141889614917492e-05
3847,2.421526107020916e-06,0.0001021250670673796,5.205640880012495e-06,6.623727129520361e-05,2.1906909439253012e-06,0.9994385671313151,0.0002586096363795696,0.00011418572790313914,1.045730810874232e-05
3848,0.00022657868274482496,0.013558019435219375,0.0019141385878104576,0.0014326240112809035,0.9811303416066203,5.2422388017980526e-05,4.5039474136213954e-05,0.0013492791128379875,0.0002915567013319916
3849,0.032620458485592134,0.7249509914039404,0.06509069786408124,0.07849989766495341,0.00276201350792159,0.008755686320242977,0.006939273437826808,0.009304791594095524,0.07107618972134601
3850,3.790829175843598e-05,0.0007079240839062054,2.10607153314402e-05,0.00016053367380523858,2.3457263697176297e-06,0.9939488326382949,0.0026962254197256974,0.0019405308256322943,0.00048463862517592016
3851,0.020415678505094476,0.0003518091170803271,0.0012446168305651844,0.003964481437136915,2.6918776044411243e-05,0.008591893983870265,0.9549152493076469,0.01037973749894773,0.00010961454361372162
3852,0.001164539141612671,0.001102468423248512,5.443275551009547e-05,8.44274040660763e-05,4.0830323723731313e-07,0.005674922930366446,5.541790782388812e-05,3.902309608956619e-06,0.9918594808245261
3853,0.003812960057754913,7.586214290549103e-05,3.880589070050702e-05,0.011173517089824277,4.95597626917189e-05,0.9497695426062631,0.012633756682762667,0.0160335467596318,0.006412449007465604
3854,0.02733940753982041,0.000567872472784787,0.0003976803157653655,2.349983436117996e-06,1.0919307352805953e-05,0.026377430242419005,0.009792643324681207,0.9259716984283033,0.009539998385436885
3855,9.076672196260655e-05,0.0008023643636843722,0.0001007686422806582,6.234736606422641e-05,1.7200541020195667e-06,0.9849945101362364,0.013763873944669876,0.00017454198296645805,9.106788033454897e-06
3856,4.7002832320189795e-05,0.39393076114566233,0.5065317013502684,0.07705843710454484,8.43834928850718e-06,0.0013219553025670787,0.02098260770398818,6.346138148056505e-06,0.00011275007321235419
3857,3.7713522818161834e-05,0.7022690944493654,0.296359966414927,0.00032328928978097145,0.0006930150308172819,3.3914357993395554e-06,3.764310013122769e-05,0.00011103801679992532,0.00016484873956075066
3858,0.0009263513209353962,2.2519443918728023e-07,6.2682180771126e-05,1.2818140381116664e-05,1.8368012915703321e-06,8.013100954531606e-07,1.6991425086041719e-06,0.9872928663547872,0.01170071955479037
3859,0.0004095174145479257,0.7531485032171232,0.21756959779993612,0.014204197730020593,0.0028381078348483995,0.0008752751495191919,0.0042793564398832355,0.006012973979250307,0.0006624704348711011
3860,0.00013937769019622373,0.11237458410532493,0.1797298241218589,0.02255351369377178,2.354908103291844e-06,0.004408353910252813,0.680402019444038,0.000363273869181189,2.6698257272862584e-05
3861,2.5697200504258455e-05,4.810633227378465e-06,0.005293928403504808,0.006810634039970247,7.060635795885586e-08,0.9864933284563627,0.000644717368949062,0.00045184266206674316,0.0002749706290568429
3862,0.00013880200184768617,0.00017507985151484122,2.6550430785131117e-05,5.330843217399163e-05,2.1767002437436606e-06,0.9975516148038307,0.0017923396927857856,9.636913876235658e-05,0.00016375894805564746
3863,0.10569638225915035,7.774458466528612e-05,0.00021030583636797747,4.445245247140733e-06,0.00042756122085880495,0.008906119070947698,0.0002047731298679708,0.003861044582647501,0.8806116240702473
3864,9.458763985240341e-05,0.006771597169602309,0.006219408662589829,0.9718429234234666,2.1010149856312372e-07,0.011614855714273039,0.0033118144793569827,3.920854778399963e-05,0.00010539426157632088
3865,0.0022979211457806116,0.006380768664375638,0.005164110304466675,0.0002980274571001042,1.1751608686968728e-06,0.06516598391111668,0.9164162207666181,0.0008140936017474705,0.0034616989879259863
3866,0.00030185135289052605,2.93810958924404e-07,2.314415818540112e-07,5.805754374802237e-07,8.711935639749153e-08,0.0009555655593273036,5.45029186570601e-05,0.9982099861753787,0.00047690104641155397
3867,2.457152328536175e-06,7.337365351730905e-06,6.033170085575829e-07,0.0004821008829230755,3.176691314325376e-07,0.9993634843512317,0.00011628543255834882,1.704040573227752e-05,1.0373423734457384e-05
3868,0.08488636505395013,3.293468342607956e-05,1.0896083261145491e-05,0.00013045935180180856,0.0006151382536844711,0.019591200076772706,0.0013626158189917101,4.336976493703691e-05,0.893327020913175
3869,0.0003472918845934858,0.36745965423659344,0.47057307681172844,0.14590227645134668,0.0006913987608369883,0.0009762794285300535,0.009777235425466307,0.002736292153122972,0.0015364948477815355
3870,4.246393754317883e-05,0.9129638286478554,0.0815547681231543,0.001501640803317533,0.0035427972914348865,6.9126273408731116e-06,5.953544107827804e-05,7.122346480968825e-05,0.0002568296634659128
3871,0.0063431567218970655,0.4124022876174781,0.4214492275851565,0.030199124040789574,1.2443305635249927e-05,0.012115239854763427,0.10415941060581797,0.010713129504387074,0.0026059807640750826
3872,0.0032993474797662617,6.149086983554505e-05,0.00044545273136002315,1.0813847733790892e-06,6.8504943327518045e-06,0.01864770477246095,0.004692447713461173,0.9721164639176925,0.000729160636317356
3873,3.6721182062399224e-05,0.9396872802986665,0.04992701541667764,0.008712831324181314,0.0012810497884871198,6.8586560137879715e-06,1.7774134030361113e-05,3.5731349861890734e-05,0.00029473785001883813
3874,0.0009207944164892922,2.4763903310305654e-07,9.948514243140461e-09,0.00024563057178566877,5.542763173560573e-07,0.9970047030082259,0.00012664024985630033,0.0011633306516945139,0.0005380892380834174
3875,0.00043627975922535823,0.02616927343098936,0.0018399555427559087,0.0029898962527109404,0.9675578345324508,5.515165074211813e-05,7.904174164052665e-05,0.0006265235455895702,0.0002460435438953089
3876,0.0007946146001366546,0.12328292491886454,0.09983623502809767,0.19012292732164368,3.5669300621469645e-06,0.0143463529929546,0.5694934142696284,0.0019634519805647762,0.0001565119580475729
3877,2.4076738133028764e-05,0.8092002085722674,0.18025662407491544,1.8818738071566834e-05,0.00026315374881793964,0.0002907770486494607,0.002153265360869049,0.007728526617126382,6.454910114969248e-05
3878,0.00020531065596591966,0.0003759550752112017,1.3330500657966898e-05,2.181728699476917e-05,2.336356005634284e-06,0.0013787539340447477,0.0009170275225157963,0.9965997024263165,0.00048576624228743577
3879,0.0003187495405217956,0.1328225224943102,0.46807683130382705,0.15370719445091965,9.690577829379654e-05,0.004275781107935101,0.24062994921493194,1.7622061655887388e-05,5.444404760463609e-05
3880,0.0021900872160648083,0.7227047461019434,0.1964696627629865,0.03259156215720303,0.0022238396838797606,0.0032758212581332573,0.036771933553607805,0.0018354990836591414,0.001936848182522257
3881,0.0017350846428727305,2.6933417433124806e-06,0.0001314341668200171,6.439807231503885e-05,1.4620054944618632e-08,0.9890523570660728,0.004747309572826261,0.001708336438023415,0.0025583720792715994
3882,0.06122009660801004,0.004525984801737732,0.0020337706045180886,1.0630378009602581e-05,0.001061163099154288,0.0017175372193595669,0.00011924150121576276,0.0005049427761556701,0.9288066330118393
3883,0.0001567828202842844,1.230180348981949e-07,1.1619225737146132e-06,6.1323797461856814e-06,2.691995462551719e-07,0.9963565892558655,0.0001137360681912992,0.0032106692593416226,0.0001545360764161956
3884,5.335227828727147e-06,0.1637870956921676,0.8159388324173303,0.002539138666560214,0.015272656238030993,0.0005754202695168796,0.0007263667208895923,0.0009843968347412382,0.00017075793293444598
3885,3.041095004966062e-06,0.8220775858070434,0.17177357932113851,0.005629712257309781,9.841655793819445e-05,2.913653869093572e-05,0.00010391934828240651,0.00018964548671784358,9.496358787387464e-05
3886,0.026114917694261316,0.0011538916720036567,0.00025796664987438444,0.23089399662615173,3.124531316697863e-06,0.7169226091705775,0.020232567767170095,0.00019086251993961112,0.004230063368704975
3887,0.00010830287104424783,0.382800151483399,0.34468809013978163,0.26941904080490164,0.0002852880852079398,0.00021562446346819805,0.0016587506055354717,0.00014588499385533005,0.0006788665528065789
3888,5.708289810779543e-07,2.514665724556501e-06,7.585333825515889e-07,3.6155746938314642e-06,1.1917929230351705e-07,0.9998700743981939,0.00011787320054007104,7.336532260809578e-07,3.7399659657454066e-06
3889,0.05100141351125611,0.46826741037325753,0.13225527837328235,0.09321232866876569,0.009721889458126522,0.034559784248103645,0.06604126186163523,0.0969120423622457,0.04802859114332722
3890,0.0010285465268209354,0.5566211457923178,0.269730789735507,0.0217741033532718,0.0004412249150875976,0.005109683402363712,0.14465139827344142,0.00012408934726598853,0.0005190186539237354
3891,0.009420096485774968,0.5151299020009191,0.09975486432594895,0.20271074888823531,0.02803738554066754,0.028620247310258737,0.02069694665810424,0.060223815224009124,0.035405993566082164
3892,0.005979610180877692,0.01869939479766276,0.03173146634620569,0.005817712556451189,4.516821279695602e-05,0.009722312829752167,0.9113270482253627,0.0017941640728142104,0.014883122778076576
3893,4.066066977118847e-05,0.18982982389716233,0.5256937703705278,0.14360941141558206,1.4071650702035981e-06,0.001082541415556612,0.13910979921279476,0.000619331144798548,1.3254708736377904e-05
3894,0.00022690672562608927,0.7677539695720156,0.17306165744937194,0.04377809626975432,0.0006854972219179287,0.0026233013231256952,0.009691562223517778,0.0014233478962064731,0.0007556613184642766
3895,0.0008349403898808041,0.8974143644355351,0.05170265919009311,0.020698034319129213,0.0003096723723498471,0.0018015004420334838,0.0010458818011831765,0.0013526213459513201,0.02484032570384396
3896,1.3015323646105047e-06,0.0002333877123169805,0.00012506896945398556,7.748912063195736e-05,5.280171267966476e-06,0.9989760799635604,0.0004902739500863037,6.959945189250856e-05,2.151912842531624e-05
3897,1.4561280150985914e-05,0.27567462573425117,0.5465454029089015,0.17376166723196113,3.087884241449917e-06,3.24550778391707e-05,0.0038303545922398763,2.7917239823176177e-06,0.00013505356643256315
3898,0.0002849463779244794,0.8828611103161547,0.07572551494859048,0.028889950637410445,0.0031353073719252037,0.0015835763421545397,0.005035565023083967,0.001270075549093629,0.001213953433662591
3899,0.052063527287014716,0.0006643311921139117,0.0006870610175492032,3.7973389678108727e-06,3.159446997928546e-05,0.020673454218585734,0.0010782041769763471,0.0026152860204621633,0.9221827442783508
3900,0.0017416815094995382,0.20839873171766835,0.2362926817679868,0.5271105493036419,0.0002669511807522936,0.0014340746676306654,0.02412562141126373,0.00019414951569337742,0.00043555892586350094
3901,0.00010733006056802438,2.0416412057033828e-05,8.165029960258952e-06,1.151156687371926e-05,9.91814284135978e-07,0.002481855829366526,0.0004284150928380555,0.996772845096905,0.00016846909714740853
3902,4.870150841430595e-07,0.13509271972567582,0.00290606634718489,0.8614670220173384,0.00047836370984931,8.993453057240184e-06,1.610975484274488e-06,6.337752260943146e-06,3.839900406497248e-05
3903,0.001483099058942734,1.7584519871412015e-05,2.1410548653871714e-05,3.273715789573143e-06,9.046346073188732e-07,0.00037532076594098767,0.0002124948566364995,0.9978211808617319,6.473103782556056e-05
3904,7.658360331256411e-05,0.5605430785584624,0.4250277013084333,3.096915428475478e-05,0.0055415285242796835,0.0001782871618617914,0.0042053773356107195,0.004300762269638332,9.571208411641042e-05
3905,0.009016970004653967,4.5762778275157604e-05,2.059768164023256e-06,0.0020186302246864166,4.0126192061014296e-06,0.9582218737297766,0.02545151173290073,0.001947616937286437,0.0032915622050504116
3906,0.015683109828728812,4.882676401486845e-06,0.0003668814359953462,3.332099405860983e-06,2.1420367471029615e-06,0.0005014368981676045,0.003517216867095053,0.9557724742787055,0.024148523878753284
3907,5.521247503193885e-05,0.002571325858213667,4.9743674534804424e-05,0.00501607293236709,0.9918211777577567,3.296457644105651e-05,5.3337575944006625e-06,0.00018025975364977998,0.00026790921441039524
3908,0.08619666377648674,0.000289316139152268,0.0006506535328523043,1.1018453036263823e-05,0.0003022338150746975,0.007739722754312807,0.000472024853058335,0.0038126460439502946,0.9005257206320764
3909,8.905706276278945e-06,0.42215654797674057,0.567982442632357,0.0001434782466794931,0.0004630186599107436,0.0009037140837387312,0.001085050010557308,0.007174509788658317,8.233289508161116e-05
3910,2.7143481749963953e-07,1.789270834269303e-07,1.1737955679282755e-05,2.7485996596219946e-05,8.27842771954893e-09,0.9998783788003107,6.783118309128944e-05,7.57241563280844e-06,6.535008361045286e-06
3911,3.5463375158259075e-05,0.7590973455131458,0.238028013301651,0.002006387852826692,0.00019631900717592758,8.982846635613793e-07,3.8530006818515464e-05,0.0005447430329351391,5.2299625625223375e-05
3912,0.006200025425002212,2.2389911058033924e-05,4.727868382621446e-05,2.574315329995266e-05,2.4156527112619205e-06,0.03216784069485823,8.451416150424329e-05,0.9592551597073192,0.002194632610420605
3913,0.0010476009469183715,0.24789409819918107,0.32717157654825013,0.3506965488834851,0.000275345422014168,0.00032623391952347005,0.07210408277145859,0.0002581778670458238,0.00022633544212321722
3914,0.0030431784307128596,5.166962975879617e-05,0.0003986534678177421,2.2685222868017925e-05,3.8841260861201905e-05,0.004482837723069193,0.003940315223926592,0.9602473612536438,0.02777445778734175
3915,0.34081451784559674,0.05029031962405331,0.004753644146730658,0.007308750155315497,0.044387664589022914,0.1652822515485737,0.04118708999606606,0.09584234299806195,0.25013341909657916
3916,5.668678962557989e-07,1.4168343879687775e-05,5.954484632842352e-06,5.152838472724443e-05,5.484624179932667e-08,0.9998038980028948,9.801765987147843e-05,1.8019232443989876e-05,7.792177411838422e-06
3917,0.05772925586052359,0.0033909159664909155,3.2335562895729966e-06,6.490995657359843e-05,7.319812720822493e-07,0.04084432224729664,0.0003594810178902406,0.00014587370175399067,0.8974612757119094
3918,0.00017389354563777072,0.5245769115795815,0.45427610109020994,6.274254409511494e-05,0.00042129730013383185,0.000314783714694817,0.004481730079824673,0.014905218806773476,0.0007873213390487914
3919,0.0005619566122853832,0.8380508968610062,0.10686937844688559,0.038753106910823315,0.0007740347575616483,0.0012276635798967885,0.00881796956612156,0.001247416554354701,0.0036975767110649003
3920,0.0005019986695952911,3.175471332255328e-07,3.374449988683218e-08,5.3459547282162864e-05,1.014131980676043e-07,0.9923879736303048,0.0006008161264467879,0.006018231074395798,0.00043706824714401254
3921,0.0031455844725756126,2.442894308150212e-06,8.606361137925756e-06,8.392089558851878e-06,8.502165373657903e-07,0.004988287005941881,9.484264842271673e-06,0.9907818046561123,0.0010545480389854475
3922,0.0004256764189014148,0.8869696001645038,0.09016984173545207,0.012886783858777501,0.0003976532165120646,0.0006814274997604428,0.004679706020583548,0.0030971587895783272,0.0006921522959308496
3923,4.5586021089760423e-07,1.4950501208485449e-05,0.002011909593654199,0.0026436754068324565,7.660848832783438e-08,0.9948998909553943,0.00023055579098172008,0.0001236698170368199,7.481546619282861e-05
3924,0.0031926510002184124,9.500143445363685e-05,3.26983939128053e-05,1.794376641215386e-05,6.505596800571617e-05,0.0003509071258811382,0.0008626887231303169,0.9950448764003611,0.0003381771876248213
3925,0.0002927452966093266,0.5332403241608803,0.40026917530527784,0.05649863339077342,0.00603947055633018,0.00020236057552077942,0.0010674646576753358,0.0009188513793629434,0.0014709746775700525
3926,0.004637282076378537,1.3719064276692725e-05,2.909529569197859e-05,3.246990917978556e-05,2.3689182430042962e-06,0.011986282217651866,4.649743548088831e-05,0.982361936324685,0.0008903487584121564
3927,0.0015033524813292576,3.985134080930288e-06,3.039856457603372e-07,0.001955976232362665,6.844132690287263e-06,0.989930225046591,0.00011913709943678313,0.0004641104338765042,0.006016065453986808
3928,0.0001970417863486731,0.3585733704026126,0.5888854063751883,0.03826132628306064,4.322288416483443e-05,7.008827622924664e-05,0.01370393724148595,5.2141404555593514e-05,0.00021346534635437604
3929,2.5466827726604175e-06,0.774840735133302,0.22100133282847376,0.0031292534050933614,1.009077681686416e-05,9.50597789977952e-05,0.00015879476156464693,0.000685426373730797,7.676025924814235e-05
3930,0.0017441458805709735,0.4223138099858647,0.38271464470379607,0.10877083398118993,0.0014232576813216291,0.009944664189971463,0.0675177407994708,0.00285036176605328,0.002720541011761116
3931,1.1643808365955396e-05,0.2888171494983333,0.6391670666755697,0.06731635026918295,2.390069783385035e-05,0.00015882063687119012,0.0038805748449972136,9.989696924174534e-05,0.0005245965996040177
3932,1.4388304941763446e-06,2.578884635733102e-05,9.655548093491498e-06,8.901629074076423e-06,3.73237299180728e-08,0.9994158080023117,0.00031713283942025675,0.0002045099558227105,1.672702469646887e-05
3933,5.755404959966781e-07,0.9076909014409926,0.0865490689537583,0.005626709059405178,7.517524709826936e-05,9.43641724358481e-07,3.7204682581490427e-06,1.7052980984836938e-06,5.120035016844353e-05
3934,0.001992180985232368,0.5990742702460188,0.18137633344076698,0.18129335812301006,0.0036847099057368262,0.010294815019340478,0.008125937867527838,0.007377280335144258,0.006781114077222435
3935,4.442579665530743e-05,0.5522549014472532,0.37522604788038144,0.0007839739790538694,0.0004520656139487054,0.018888272842024496,0.04781489741099234,0.004414241949209676,0.00012117308048084268
3936,0.0004987707938495741,3.3943256079996535e-06,5.231345168688073e-07,2.14622495078331e-07,6.717602994713399e-07,1.988139185979588e-05,2.090833578103549e-05,0.9987779970877918,0.0006776385477985199
3937,0.004606540389213852,6.035701210543308e-06,3.753413221864817e-07,0.0017533789193561536,6.845408727570185e-06,0.9376566448737585,8.266283117260278e-05,0.05307895313144352,0.002808563403795227
3938,0.33775423308954367,0.002315464628002656,0.0023197624832020937,1.0357419857178922e-05,0.00027706837686675774,0.040013162389298376,0.04790558785644287,0.5507378305185053,0.018666533238280974
3939,3.1604213928672808e-06,4.739719245399645e-05,6.063047653030589e-06,0.0003346774356770934,1.0739005205454278e-06,0.9963573703732382,0.0009992869532785501,0.0018300883684974018,0.0004208823072883778
3940,0.004443834865736101,0.8889299728730137,0.08251993661939422,0.011978493233431161,0.002579903540426003,0.0003034921113294555,0.004419410265466366,0.0008777195417160017,0.003947236949486915
3941,0.00023537205653455443,0.8348405840901022,0.16021160128195167,0.0024847274856996983,0.0018210374568238179,8.554016421920623e-07,6.431349972156372e-05,0.00016302752598805435,0.00017848120153628037
3942,0.00014641498253008134,0.650508351392711,0.2796886560459068,0.05828493488564951,0.00023910929121183014,0.00024295176727439204,0.010269796886559017,0.00023471748426380043,0.0003850672638935614
3943,0.002299998514849282,0.0013580507993433135,1.304492711865819e-06,0.032485198032598,0.0007879296330900671,0.957698683661653,0.0008982203455735519,0.003980205416921076,0.0004904091032599642
3944,5.2771128153878304e-05,0.7501441055360363,0.2395726805954567,0.009013773875025574,0.000897848324336687,6.257960896612494e-06,8.451867844623526e-05,8.972835704246476e-05,0.00013831554460552633
3945,0.030693284039040442,0.006088291512968377,0.0012322528153649122,0.0079549672064149,0.0007906027937329653,0.8035692704413564,0.04762804830594461,0.07655370708954866,0.025489575795628716
3946,0.0008643847817983925,0.6211397681478616,0.23183254149715987,0.11510810312394319,0.0027545336683755584,0.0054292624047137285,0.00811830440250871,0.006735149764257417,0.00801795220938144
3947,0.001413983933138216,0.15634110684454733,0.29341122294087274,0.0016301829799240065,0.001260500662707994,0.14162135787483765,0.4006680050843643,0.003517059760056275,0.00013657991955156557
3948,0.00046799417408403035,0.58082778418004,0.35377145481447947,0.05564838308607133,0.0019243096702922264,0.0004196114656046287,0.0035400903678779925,0.0015145032949502781,0.0018858689466001424
3949,0.0004431513344403853,0.822285395970683,0.16010883399523443,0.013410055193627493,0.0015694288076334051,4.2405290877508926e-05,0.00029725138573788386,0.0009392675027553998,0.0009042105190105536
3950,1.3095277106613306e-05,0.00026296039593957715,1.5555500846955584e-06,2.5615518215083097e-05,7.620341235244426e-07,0.9981996898931519,0.0009347920756168745,5.997511416338789e-05,0.0005015541415982911
3951,0.0009823100223601217,0.7302898506064732,0.2002524241572488,0.04550513604755301,0.0011323648130439072,0.00320555568895137,0.007736471192795578,0.004797499223828719,0.0060983882477451505
3952,0.13268150230793882,8.350336206025979e-05,0.000113034645450232,0.005158164732370419,0.002235155758695386,0.0790905456010231,0.0006058787724314644,0.005494999399417147,0.7745372154206133
3953,0.08290911102858813,0.0016433098388413019,0.0016271025512243431,0.0014538890951475284,1.0387533127400811e-05,0.7371638461266847,0.03611932908977301,0.12275345806849418,0.016319566668119394
3954,0.00016083506537433083,0.7953701722324513,0.179896390334698,0.01720285254780594,0.0005775787880890966,0.00027437640225288134,0.00587982760635908,0.00015923538499669533,0.00047873163797294046
3955,0.00019975620694514778,0.5640431145212534,0.41284732185967987,0.0021105548152898375,2.699852693285305e-05,3.930293388467955e-06,0.020664486095862113,3.6061227811634946e-05,6.777645283649547e-05
3956,0.006322746786581277,9.061278483311344e-06,2.7250008827771853e-07,0.001197211806211495,6.3603760738896896e-06,0.9821302585472597,0.0004406596240979166,0.0025610872889577203,0.007332341792246564
3957,0.025824492476884536,0.002028107391023179,1.2433796937531982e-05,0.0010225823407512375,2.9739502539643077e-06,0.9341581842003379,0.0343006576457792,2.87887360181453e-06,0.002647689324430408
3958,0.00010543671147124632,0.7032965007693786,0.21982740939438147,0.07099829893564338,0.0007068590543464621,0.0004329856605564367,0.0028641603986546598,0.0011494364456807488,0.0006189126298871446
3959,0.004677700248359899,0.002322306975459958,0.008311185419951714,0.0026130296731754665,0.0031379257408270904,0.7481223378648995,0.021064241662391552,0.18468097132965142,0.025070301085283398
3960,0.11179756632780678,0.00011219300898116568,8.090351989865236e-05,3.2440531421554086e-06,0.0002094147379389375,0.0033656010513105935,0.0002923342743600058,0.0005827182253652589,0.8835560248011964
3961,0.03208911657660312,0.04144961172746722,0.030107722874871862,0.025693839000307778,0.0038941590423254182,0.014224345505254973,0.003357683611684754,0.5583929407614008,0.29079058090008425
3962,0.08400307218764044,0.20187608111613067,0.016938775171981016,0.01859591114610869,0.00013604699638616874,0.17749043482415763,0.4652041259799746,0.01710483157246159,0.01865072100515918
3963,0.00024662449517448684,0.5970464132417013,0.38508896280157434,0.012501388422963645,0.0014744240427543292,3.139318890271303e-05,0.00013128204916954084,0.002720768407991079,0.0007587433497686071
3964,0.00011227343112951429,0.4751655408441298,0.4827730836928109,0.014781979538164371,1.4190196563539947e-05,0.00010896898313305533,0.026759968934000723,0.00014346395966317147,0.00014053042040492063
3965,0.0007875775826230123,5.245259617911924e-08,1.430426113858857e-05,2.3312400991049247e-05,1.6786495468983488e-06,4.287514994567597e-05,1.929440599142335e-06,0.9970876296103954,0.002040640452164059
3966,4.026752590297918e-05,0.9299831288854322,0.05499828721113293,0.013572210310547015,0.00018977817400646444,4.804794507030559e-05,0.00018454053039382006,8.552953702024173e-05,0.0008982098804941787
3967,2.3104885616113092e-06,0.00025328230688532983,3.6673395519122422e-06,0.0001056847706324298,1.1857381156921324e-07,0.9990848911486632,0.00044577511803285615,5.4645456730209916e-05,4.962479713088485e-05
3968,2.6621850006502885e-05,0.8575321144072882,0.0340022314449877,0.10715287434027235,0.0007586770241125183,1.2735284377681337e-05,6.606388536603654e-05,2.8899645624537297e-05,0.00041978211796440333
3969,0.007679915374158558,9.156731157545192e-06,5.9392021819057405e-08,0.0002394900022560369,6.300036756066082e-06,0.9817040645354397,0.0009992557503135722,0.0005707250185963131,0.008791033159300464
3970,2.3333781447851788e-07,3.801137905373392e-05,2.775245353260423e-05,8.941998734678373e-06,1.181582102012403e-06,0.9991243669301024,0.000609435694297702,0.0001534680713357942,3.660855302669404e-05
3971,0.00415586736173509,8.70801889862409e-05,7.700107049393213e-08,0.0005580925652685644,5.399267189096455e-05,0.9907078495611414,0.001825466343918663,0.0022389174845707334,0.00037265682141780814
3972,0.007409796837924885,0.0004990453492184657,0.0003605410248147239,0.00018024922060750934,6.331687775132398e-07,0.000809632933045917,0.01066664126720261,0.9773087532868873,0.0027647069115210843
3973,0.0008884353155335145,0.328524629320842,0.545179043737648,0.09239201535283058,5.731235619724779e-05,0.0009587752197620694,0.03153560932792957,7.087019723659967e-05,0.00039330917202038914
3974,0.002033022598408571,2.109849877493469e-06,3.492361579163994e-06,0.0007948998681596006,1.1348764252163284e-05,0.08096382497711005,0.0001583832164688849,0.9098382895529877,0.006194628811156256
3975,1.6975581332196898e-05,0.5876268841443386,0.38923542553274193,0.0001098104620951099,0.0004676372663816043,0.0024119944563450037,0.0009187488107949282,0.019107646202870723,0.00010487754309983013
3976,0.24288558247025777,0.018804580291547256,0.009508660693890097,0.005828795129179102,0.014217436197575537,0.055389498743892845,0.1678419637631371,0.42540941428246865,0.06011406842805181
3977,0.7726605945402546,0.004564333831808811,0.001729145737566395,6.122731030609866e-05,0.0007315823688998514,0.003678141204554776,0.018766728402382894,0.03216990505636086,0.1656383415478657
3978,7.677444889499772e-05,0.6456833329202353,0.3423219340658317,4.455375214309068e-05,0.000620811088434368,0.001036856915959988,0.001322147756134352,0.008742697417850994,0.00015089163451525734
3979,0.0002813231781364267,0.9793822925317204,0.016010686243468335,0.0026003765566699577,2.2644023727514005e-05,4.1280785652602604e-05,0.0013322426473976866,3.6901419975209216e-05,0.0002922526132519802
3980,0.022759396873223165,0.004930208405101276,0.004401777780979048,0.01962424347209029,0.002327571980256263,0.685433563570292,0.06193699160779553,0.15779078185598147,0.040795464454280866
3981,8.051886628654118e-05,0.34677804919996713,0.5606751120924922,0.0034311724548903694,1.7391053834620357e-06,0.0009969409036140477,0.08584323816860136,0.00026655032303699955,0.001926678885727938
3982,0.03946378208785357,5.2195900363689194e-05,0.00032388850293785,1.1513426805934954e-05,0.00036229773963612804,0.037212224120397756,0.00022900875030244021,0.0070563258272885255,0.915288763644414
3983,0.0043878943770136935,2.278660614464979e-06,1.541533823387111e-07,0.0002289633712865697,3.7638039279768164e-06,0.9891835645530529,0.00022975819516645837,0.0024607458467346814,0.0035028770388210624
